#beta	T	T2	T2s	T*V
0.001	-4.20776456867435e-06	2.3367532645884134e-10	7.056896728209169e-10	-1.346030280281866
0.0011	-5.0656474922739425e-06	-1.2176511351358876e-10	3.8004925112880056e-11	-1.62046017607463
0.0012000000000000001	-1.0649858041650282e-06	1.5055117571825314e-11	-2.0257239291267203e-12	-0.34068045326216634
0.0013000000000000002	-6.119858322375537e-06	-6.888736708087775e-11	1.5297113437210424e-10	-1.9576938011880431
0.0014000000000000002	3.956033069932263e-06	1.328971275269204e-10	1.339942710000659e-10	1.26550338428342
0.0015000000000000002	5.402794277392575e-06	-1.6669452876860198e-10	1.751618133900958e-10	1.728310740017264
0.0016000000000000003	-3.3243183798616103e-06	9.872392193042699e-12	9.326146599329406e-11	-1.0634229001079802
0.0017000000000000003	-5.266972466448812e-07	7.067616652060454e-12	-4.301827313237438e-11	-0.1684862427434837
0.0018000000000000004	-4.576071825457955e-06	-1.225341442801548e-10	1.9898539961718033e-10	-1.4638488302475707
0.0019000000000000004	7.970998604202765e-06	3.207023974912588e-10	4.064930991745296e-10	2.5498587932455616
0.0020000000000000005	8.763564386245901e-06	-9.477230029419735e-11	6.226067020436195e-11	2.8033942571086072
0.0021000000000000003	8.05523595134521e-06	4.3559845532528316e-11	-2.2560020619806588e-11	2.576805647836352
0.0022000000000000006	9.903704753028373e-06	9.03419900724075e-11	3.220260541166377e-10	3.168116054731513
0.002300000000000001	6.9744967991052005e-06	-4.2403686074066014e-10	3.744673555529623e-10	2.231085824338834
0.0024000000000000007	-6.825206746391386e-06	4.42404745518834e-10	5.46655730996068e-10	-2.1833291287780416
0.0025000000000000005	-5.797203085942934e-06	-5.720221060380198e-10	1.5598083475748453e-09	-1.8544789679335734
0.0026000000000000007	7.742118441461872e-06	-3.050003387831517e-10	-2.1766890175085768e-10	2.4766418571321083
0.002700000000000001	-7.887506704596788e-06	1.3328234123543158e-10	-5.093618932877713e-10	-2.5231504013681847
0.002800000000000001	1.724090078875258e-06	3.198593333755822e-11	1.36258004832322e-09	0.5515226468173751
0.0029000000000000007	1.6002509831848337e-06	1.885578904797234e-10	-8.245944833941951e-10	0.5119075091447485
0.003000000000000001	2.069438269174439e-05	-9.029628291908037e-10	1.719909036908633e-09	6.6199677477688965
0.003100000000000001	-4.192465835460887e-06	5.183769435100683e-10	6.444033368852573e-10	-1.3411363377099403
0.003200000000000001	-7.744329152143323e-06	6.863958567300066e-10	-8.179420682753354e-10	-2.477349045823303
0.003300000000000001	-1.7140700933380472e-05	-2.429539423429621e-09	-6.791035232850375e-09	-5.4831733346845795
0.003400000000000001	-5.252292859408133e-08	1.253535935602561e-11	1.9261910682740434e-09	-0.01680166538380945
0.0035000000000000014	-6.988461722719844e-05	4.322127217284062e-08	6.354659180738407e-08	-22.35553091872544
0.003600000000000001	-7.785180344695388e-05	-5.5041818562214114e-08	7.642605870564188e-08	-24.904170160633836
0.003700000000000001	5.801575966979136e-05	7.844424008810186e-08	8.283275399065646e-08	18.558778176531174
0.0038000000000000013	0.00015551426198693973	5.0909946995991996e-08	1.789387236405538e-07	49.747770397728345
0.0039000000000000016	0.00013169028551805807	-8.403553945450543e-08	1.429812399880405e-07	42.1266705950984
0.004000000000000002	5.615378643866994e-05	-3.9718028393333395e-08	-1.8816965879059578e-07	17.963147810511604
0.004100000000000001	1.8239406436578636e-05	1.5040206065186577e-09	-8.46409171537639e-07	5.834640450365668
0.0042000000000000015	7.921962068348565e-05	9.069813546930262e-08	-1.689467297333463e-06	25.341723970552266
0.004300000000000002	0.00019551775324201008	1.8881483354686212e-07	-2.6981484463745095e-06	62.544567763052335
0.004400000000000001	0.00019355816247496984	-2.6677259434521255e-07	-3.824516138307694e-06	61.917710326913046
0.004500000000000001	-7.518621714945291e-05	3.412456272583413e-07	-4.725098775727067e-06	-24.051470392720947
0.004600000000000002	-0.0005545691126916637	3.2402289244846284e-06	-4.778872999104241e-06	-177.40223009368586
0.004700000000000002	-0.0009944939134793327	3.7698115238629816e-06	-4.3702515727952085e-06	-318.13066041404636
0.004800000000000002	-0.0011350222025233027	-8.035394917531282e-07	-5.085880235383877e-06	-363.08453775252565
0.004900000000000002	-0.0008823865951851894	-4.59774050503898e-06	-7.670459955432973e-06	-282.2684246348581
0.005000000000000002	-0.0003492741001871002	-2.6122075343553326e-06	-1.1174791116489811e-05	-111.72999517845027
0.005100000000000002	0.00023103335259389547	1.5368161022118434e-06	-1.4152421931707534e-05	73.90572435101649
0.005200000000000002	0.0006333233180030678	2.1538461330179486e-06	-1.591083849719496e-05	202.59507140374083
0.005300000000000002	0.0007387477307354484	-4.5449150295552954e-07	-1.6998712259334204e-05	236.3194990666279
0.005400000000000002	0.0005721115295469308	-2.0143323667666536e-06	-1.8858867650970353e-05	183.01390914348485
0.005500000000000002	0.0002810522594469116	-1.0982002202552626e-06	-2.2537936998144918e-05	89.90637317818438
0.005600000000000002	7.588451770953755e-05	-9.687472757488132e-08	-2.7272033233508887e-05	24.27485116492699
0.005700000000000002	0.00015396106742584847	5.886171778706887e-07	-3.0276684776971017e-05	49.25091586219605
0.005800000000000002	0.0006321166389572128	6.304065149474274e-06	-2.796060414882358e-05	202.2090644140926
0.0059000000000000025	0.0015059479321982555	2.3049803213153516e-05	-1.7778628333847864e-05	481.7407162837853
0.006000000000000003	0.0026455212587045613	4.772401427586506e-05	4.298879707828329e-07	846.2811222510028
0.006100000000000002	0.0038258582764251255	6.487901772875187e-05	2.4186817416355447e-05	1223.861507479165
0.006200000000000002	0.00478093463912634	5.5991171741216144e-05	4.9160849930340656e-05	1529.3828082068612
0.006300000000000003	0.005264924887745596	1.5126977232267776e-05	7.10027746458123e-05	1684.2074233606293
0.006400000000000002	0.0051048927791251305	-4.1998239613902545e-05	8.723422810634433e-05	1633.0144299065378
0.006500000000000002	0.004233819732294625	-8.392797461421461e-05	9.847252911965152e-05	1354.3651190348899
0.0066000000000000026	0.002699458739311722	-8.121585391226547e-05	0.00010817163708065566	863.5352915265019
0.006700000000000003	0.0006507236789754794	-2.43766128856131e-05	0.00012108380655674742	208.16130791114117
0.006800000000000003	-0.0016923182874892875	6.923179236200456e-05	0.00014110160638125814	-541.3591044978511
0.0069000000000000025	-0.004076812880240847	0.00016318622665158927	0.0001693516812069831	-1304.1398809953243
0.007000000000000003	-0.006255968832841361	0.00021923152046091838	0.0002034912370542031	-2001.2344664418833
0.007100000000000003	-0.00802214009851382	0.00021432725248574395	0.0002379981567211401	-2566.218548835031
0.007200000000000002	-0.00923020027251767	0.00014936113860308765	0.00026552799128932677	-2952.667350347722
0.007300000000000003	-0.009809624974673045	4.668977698147728e-05	0.0002787137208461552	-3138.0206850021236
0.007400000000000003	-0.009765670551541785	-6.075037935273995e-05	0.00027188602265409376	-3123.9600160836544
0.007500000000000003	-0.009171422846128189	-0.00014286202542777775	0.00024244295609856064	-2933.8649210705985
0.0076000000000000035	-0.008153258273290047	-0.00018251692246947483	0.00019163049495911068	-2608.1622057729705
0.007700000000000003	-0.006872492154386059	-0.00017904781933271503	0.00012441986318599928	-2198.4553531514653
0.007800000000000003	-0.005505820107078369	-0.0001450030124309459	4.890005054751703e-05	-1761.2678801197892
0.007900000000000004	-0.004226731336791263	-9.862896499736501e-05	-2.499696289558116e-05	-1352.0975979247096
0.008000000000000004	-0.0031895163454382677	-5.5636937290997366e-05	-8.682578326996302e-05	-1020.3008058900086
0.008100000000000003	-0.002516906523796869	-2.339505444047263e-05	-0.0001272763296939259	-805.1382957333299
0.008200000000000002	-0.00229183960788488	7.277550480301914e-07	-0.00013947734289689148	-733.1411868260147
0.008300000000000004	-0.0025533857637361273	2.6849761298842038e-05	-0.0001196625425772213	-816.8077132490962
0.008400000000000005	-0.003296514512922327	6.727005991892647e-05	-6.77420969563345e-05	-1054.5286651291933
0.008500000000000004	-0.004475136718674934	0.00013045184660600266	1.2976247778252483e-05	-1431.5604957041214
0.008600000000000003	-0.006007711156584893	0.0002163425198767163	0.0001163217583338006	-1921.8188185129654
0.008700000000000003	-0.0077846477996216835	0.0003144561344561588	0.0002343199031174377	-2490.2466591474677
0.008800000000000002	-0.00967675254833413	0.0004052220480837761	0.000358315585124001	-3095.51585699958
0.008900000000000005	-0.011544022608832397	0.00046418054126526814	0.00047999529366965726	-3692.8406364337734
0.009000000000000005	-0.013244200828561902	0.0004679139150490798	0.0005925082424283836	-4236.71407048206
0.009100000000000004	-0.014640615775245077	0.0004002653722187471	0.0006914172747600522	-4683.416059482817
0.009200000000000003	-0.015608959474829804	0.00025743325215423613	0.0007749415680688448	-4993.181475320199
0.009300000000000003	-0.016042776571149508	5.086398283410827e-05	0.0008443577079137543	-5131.956099760329
0.009400000000000006	-0.015857550021740937	-0.0001926172353881702	0.000903816805477877	-5072.703605913078
0.009500000000000005	-0.014993364588177186	-0.0004334364051895085	0.0009599747857694185	-4796.257587517664
0.009600000000000004	-0.013416207761473821	-0.0006241653942506083	0.0010213550924715075	-4291.7377145902665
0.009700000000000004	-0.011118027592886902	-0.0007158382177502901	0.001097764720461019	-3556.568233034445
0.009800000000000003	-0.00811570874230303	-0.0006646825044265459	0.0011991108748578352	-2596.150410698887
0.009900000000000003	-0.004449153441904644	-0.00043827722106928424	0.001334887950525459	-1423.2486529802845
0.010000000000000005	-0.00017866515289152667	-2.0313597817587033e-05	0.0015133185050771336	-57.15355550392633
0.010100000000000005	0.004618168055744976	0.0005865994567673568	0.001740662952178531	1477.3150781155925
0.010200000000000004	0.009849903388630345	0.0013603364698329705	0.002020720135372019	3150.905427944226
0.010300000000000004	0.015414816242661767	0.0022608135871326346	0.002354590055575841	4931.0766058711215
0.010400000000000003	0.021204467251183363	0.003233400507496835	0.0027403596337587047	6783.139724552141
0.010500000000000006	0.027107138391227508	0.004213700707448822	0.0031734533629025528	8671.35708067395
0.010600000000000005	0.03301103782820049	0.005133114598721761	0.003646652021629214	10559.96735917352
0.010700000000000005	0.03880719748280593	0.0059245805097095094	0.0041505501693166495	12414.112541755574
0.010800000000000004	0.04439201019810201	0.006527937207992428	0.004673979643463509	14200.649526371148
0.010900000000000003	0.049669374164312545	0.006894451693850224	0.005204571245443817	15888.83611158823
0.011000000000000006	0.054552430486482575	0.006990187444419831	0.005729442052684328	17450.88683060776
0.011100000000000006	0.0589648952321516	0.006798031947274447	0.006235658630488478	18862.39906267589
0.011200000000000005	0.06284199992314991	0.0063183416089931995	0.006710778117732329	20102.65388889844
0.011300000000000004	0.06613106432085687	0.005568284189895281	0.007143438282049522	21154.79932167045
0.011400000000000004	0.06879173267802596	0.004580055373376731	0.007523519385792055	22005.92587974822
0.011500000000000003	0.07079590963772285	0.003398212724335282	0.007842945395811275	22647.04608283153
0.011600000000000006	0.07212743493454668	0.002076406604078756	0.00809538982852317	23072.99039108232
0.011700000000000006	0.07278153729532977	0.000673795956024735	0.008276681835480705	23282.232512319933
0.011800000000000005	0.07276410774617982	-0.0007485783725160383	0.008384801429746713	23276.65693874765
0.011900000000000004	0.07209083119783831	-0.0021312234407089596	0.008419666087711726	23061.281148044403
0.012000000000000004	0.07078621296858018	-0.003419233345456603	0.008383420710394386	22643.944195815064
0.012100000000000007	0.06888253405334216	-0.004564795888624143	0.00827991293144362	22034.972514528297
0.012200000000000006	0.06641876566988769	-0.005529078495527691	0.008114459871096158	21246.83268550369
0.012300000000000005	0.06343947008744841	-0.006283455959198072	0.007893623848502925	20293.77982277266
0.012400000000000005	0.059993711120198856	-0.006810087728042497	0.007625350554789914	19191.509048642372
0.012500000000000004	0.05613399406838547	-0.007101889851717556	0.0073177888569421175	17956.816389329015
0.012600000000000007	0.05191525140904187	-0.00716197528572762	0.006979987884636441	16607.274305518382
0.012700000000000006	0.04739388724760086	-0.007002655790527395	0.00662103448041636	15160.926020068044
0.012800000000000006	0.042626890492482875	-0.006644109565501248	0.006249977467885659	13636.00182964079
