#beta	T	T2	T2s	T*V
0.001	-5.995873756382069e-07	-3.932497099311723e-12	8.969781268579921e-13	-0.29968700948143123
0.0011	-2.2233122902740045e-07	3.6536452677382597e-13	1.324357978946827e-13	-0.11112605743346647
0.0012000000000000001	-2.496412605369343e-07	-7.251706926281725e-13	8.651078447999597e-13	-0.12477621419873232
0.0013000000000000002	4.4950910899254617e-07	-1.1721381047213668e-12	1.4061735425122816e-12	0.224674578021677
0.0014000000000000002	-7.037061315979186e-07	-4.3891535619509347e-13	2.2098622075986937e-12	-0.351727862695327
0.0015000000000000002	4.0154463890892434e-07	9.217001831899761e-13	1.5121301793097437e-12	0.20070087679852833
0.0016000000000000003	5.385691296681585e-07	1.3540206200457375e-12	-5.053674848226508e-13	0.2691887428374713
0.0017000000000000003	5.860301681523121e-07	-5.183724638583818e-12	6.920929913381887e-12	0.2929108178312277
0.0018000000000000004	-1.7627746423216148e-06	-1.837659115208826e-13	1.5204170000701636e-11	-0.8810736890261524
0.0019000000000000004	1.6485915036349179e-06	4.513155024991576e-11	2.792070807070647e-11	0.8240024350995725
0.0020000000000000005	1.2783375574901196e-06	-8.28510887356378e-11	1.984557119072191e-10	0.6389413374560036
0.0021000000000000003	-9.8891073973814e-06	-4.022533917131403e-10	7.565686934304549e-10	-4.94279423279619
0.0022000000000000006	6.944062510475588e-06	1.7411517414767811e-10	4.427190510842564e-10	3.470795770510449
0.002300000000000001	-9.196410530414585e-07	2.196232740574959e-11	3.3838206240387337e-12	-0.45965690436526074
0.0024000000000000007	2.1828874686071517e-06	1.352909962491864e-11	5.113976665234199e-11	1.0910553558687752
0.0025000000000000005	-1.4794109103490309e-06	3.149380309724855e-11	3.723799696831781e-11	-0.7394422389977535
0.0026000000000000007	-1.656691401610803e-06	-1.923916141446493e-11	1.50958382862146e-11	-0.8280509429570202
0.002700000000000001	5.687147766239092e-08	3.200118342768795e-13	-8.091032889460531e-13	0.028425620281431918
0.002800000000000001	-1.100951907202308e-07	4.84800618179038e-13	1.9828717316729175e-12	-0.055028007269356756
0.0029000000000000007	-2.3838565753261543e-07	-1.3847944722950808e-12	2.3895061231877424e-12	-0.1191504152888001
0.003000000000000001	1.6202517387634986e-06	3.2595664044801123e-11	1.602366350411742e-11	0.8098375948630975
0.003100000000000001	2.116469004942067e-06	-6.917493461675883e-11	8.361421191137425e-11	1.057857941181794
0.003200000000000001	-2.902377886786169e-06	4.459792627022114e-12	8.940551652722485e-11	-1.450672553520917
0.003300000000000001	1.2668073344818978e-06	3.596208345318231e-11	4.969056251204205e-11	0.6331782774043972
