#Parameters = {FPC_IR1=0.51181102362205; FPC_IR2=0.82086614173228; FPC_IR3=0.67905970079231; FPC_L1=0.24803149606299; FPC_L2=0.5511811023622; FPC_L3=0.23622047244094; FPC_L4=0.82677165354331; FPC_L5=0.78740157480315; FPC_OR1=2.1259842519685; FPC_OR2=1.8897637795276; FPC_OR3=1.5625; FPC_dz=0.17; FPC_sbel=1.1163333333333; FPC_z0=11.328496062992; FPC_z1=28.595; FPC_z2=30.457204724409; FPC_zext=11.811023622047; PU_ID=0.3804347826087; PU_L=5; PU_OD=0.875; PU_dz=1; Window_d=0.24803149606299}
#"Z / mm"	"e_Z (Z)"
#------------------
-186.50000000000	682500.62500000
-186.40000000000	688895.25000000
-186.30000000000	695333.75000000
-186.20000000000	701818.06250000
-186.10000000000	708346.31250000
-186.00000000000	714906.25000000
-185.90000000000	721381.43750000
-185.80000000000	727892.62500000
-185.70000000000	734447.62500000
-185.60000000000	741043.93750000
-185.50000000000	747684.06250000
-185.40000000000	754366.56250000
-185.30000000000	761091.00000000
-185.20000000000	767858.87500000
-185.10000000000	774668.25000000
-185.00000000000	781521.43750000
-184.90000000000	788417.18750000
-184.80000000000	795354.37500000
-184.70000000000	802335.25000000
-184.60000000000	809357.93750000
-184.50000000000	816424.06250000
-184.40000000000	823532.81250000
-184.30000000000	830683.12500000
-184.20000000000	837877.25000000
-184.10000000000	845112.68750000
-184.00000000000	852482.18750000
-183.90000000000	859871.43750000
-183.80000000000	867158.87500000
-183.70000000000	874483.50000000
-183.60000000000	881843.31250000
-183.50000000000	889240.06250000
-183.40000000000	896673.12500000
-183.30000000000	904141.06250000
-183.20000000000	911646.43750000
-183.10000000000	919186.56250000
-183.00000000000	926764.00000000
-182.90000000000	934377.68750000
-182.80000000000	942026.18750000
-182.70000000000	949711.93750000
-182.60000000000	957432.68750000
-182.50000000000	965191.00000000
-182.40000000000	972985.00000000
-182.30000000000	980814.06250000
-182.20000000000	988680.43750000
-182.10000000000	996581.75000000
-182.00000000000	1004442.6875000
-181.90000000000	1012323.1250000
-181.80000000000	1020267.3125000
-181.70000000000	1028236.7500000
-181.60000000000	1036229.0000000
-181.50000000000	1044246.3125000
-181.40000000000	1052287.5000000
-181.30000000000	1060351.5000000
-181.20000000000	1068440.7500000
-181.10000000000	1076552.6250000
-181.00000000000	1084689.5000000
-180.90000000000	1092850.5000000
-180.80000000000	1101034.2500000
-180.70000000000	1109243.2500000
-180.60000000000	1117474.7500000
-180.50000000000	1125731.2500000
-180.40000000000	1134011.8750000
-180.30000000000	1142315.2500000
-180.20000000000	1150643.7500000
-180.10000000000	1158995.0000000
-180.00000000000	1167394.5000000
-179.90000000000	1175826.8750000
-179.80000000000	1184265.0000000
-179.70000000000	1192716.2500000
-179.60000000000	1201178.1250000
-179.50000000000	1209653.5000000
-179.40000000000	1218140.5000000
-179.30000000000	1226638.2500000
-179.20000000000	1235149.3750000
-179.10000000000	1243670.8750000
-179.00000000000	1252204.8750000
-178.90000000000	1260745.0000000
-178.80000000000	1269294.8750000
-178.70000000000	1277858.1250000
-178.60000000000	1286431.6250000
-178.50000000000	1295018.1250000
-178.40000000000	1303616.1250000
-178.30000000000	1312224.7500000
-178.20000000000	1320846.1250000
-178.10000000000	1329477.8750000
-178.00000000000	1338154.0000000
-177.90000000000	1346868.5000000
-177.80000000000	1355581.2500000
-177.70000000000	1364296.7500000
-177.60000000000	1373012.2500000
-177.50000000000	1381730.8750000
-177.40000000000	1390450.7500000
-177.30000000000	1399171.1250000
-177.20000000000	1407894.2500000
-177.10000000000	1416617.3750000
-177.00000000000	1425344.0000000
-176.90000000000	1434071.7500000
-176.80000000000	1442799.5000000
-176.70000000000	1451530.5000000
-176.60000000000	1460261.7500000
-176.50000000000	1468995.7500000
-176.40000000000	1477731.1250000
-176.30000000000	1486466.8750000
-176.20000000000	1495205.3750000
-176.10000000000	1503944.2500000
-176.00000000000	1512687.6250000
-175.90000000000	1521431.2500000
-175.80000000000	1530167.7500000
-175.70000000000	1538899.2500000
-175.60000000000	1547623.1250000
-175.50000000000	1556342.0000000
-175.40000000000	1565054.3750000
-175.30000000000	1573759.1250000
-175.20000000000	1582459.0000000
-175.10000000000	1591151.2500000
-175.00000000000	1599839.7500000
-174.90000000000	1608522.6250000
-174.80000000000	1617198.3750000
-174.70000000000	1625869.5000000
-174.60000000000	1634533.3750000
-174.50000000000	1643192.8750000
-174.40000000000	1651846.7500000
-174.30000000000	1660493.1250000
-174.20000000000	1669135.1250000
-174.10000000000	1677769.7500000
-174.00000000000	1686371.8750000
-173.90000000000	1694952.6250000
-173.80000000000	1703534.8750000
-173.70000000000	1712103.2500000
-173.60000000000	1720654.0000000
-173.50000000000	1729190.8750000
-173.40000000000	1737711.6250000
-173.30000000000	1746215.6250000
-173.20000000000	1754705.0000000
-173.10000000000	1763177.6250000
-173.00000000000	1771635.8750000
-172.90000000000	1780078.2500000
-172.80000000000	1788503.5000000
-172.70000000000	1796914.5000000
-172.60000000000	1805308.8750000
-172.50000000000	1813687.8750000
-172.40000000000	1822051.7500000
-172.30000000000	1830398.3750000
-172.20000000000	1838730.7500000
-172.10000000000	1847046.0000000
-172.00000000000	1855249.5000000
-171.90000000000	1863430.0000000
-171.80000000000	1871638.1250000
-171.70000000000	1879825.6250000
-171.60000000000	1887990.7500000
-171.50000000000	1896135.0000000
-171.40000000000	1904258.0000000
-171.30000000000	1912357.8750000
-171.20000000000	1920437.2500000
-171.10000000000	1928494.3750000
-171.00000000000	1936530.7500000
-170.90000000000	1944545.1250000
-170.80000000000	1952537.3750000
-170.70000000000	1960508.3750000
-170.60000000000	1968457.1250000
-170.50000000000	1976385.3750000
-170.40000000000	1984292.0000000
-170.30000000000	1992175.8750000
-170.20000000000	2000038.8750000
-170.10000000000	2007881.1250000
-170.00000000000	2015726.1250000
-169.90000000000	2023550.2500000
-169.80000000000	2031328.6250000
-169.70000000000	2039072.0000000
-169.60000000000	2046779.6250000
-169.50000000000	2054454.0000000
-169.40000000000	2062094.0000000
-169.30000000000	2069697.6250000
-169.20000000000	2077268.2500000
-169.10000000000	2084803.0000000
-169.00000000000	2092304.3750000
-168.90000000000	2099771.5000000
-168.80000000000	2107202.2500000
-168.70000000000	2114599.7500000
-168.60000000000	2121962.2500000
-168.50000000000	2129290.7500000
-168.40000000000	2136584.5000000
-168.30000000000	2143842.5000000
-168.20000000000	2151067.5000000
-168.10000000000	2158256.5000000
-168.00000000000	2165375.5000000
-167.90000000000	2172466.7500000
-167.80000000000	2179518.7500000
-167.70000000000	2186547.2500000
-167.60000000000	2193549.2500000
-167.50000000000	2200527.2500000
-167.40000000000	2207480.2500000
-167.30000000000	2214407.5000000
-167.20000000000	2221310.2500000
-167.10000000000	2228187.5000000
-167.00000000000	2235040.2500000
-166.90000000000	2241868.0000000
-166.80000000000	2248670.2500000
-166.70000000000	2255447.7500000
-166.60000000000	2262199.7500000
-166.50000000000	2268927.0000000
-166.40000000000	2275630.0000000
-166.30000000000	2282306.5000000
-166.20000000000	2288958.7500000
-166.10000000000	2295585.5000000
-166.00000000000	2302114.0000000
-165.90000000000	2308523.0000000
-165.80000000000	2314849.7500000
-165.70000000000	2321151.7500000
-165.60000000000	2327426.5000000
-165.50000000000	2333676.2500000
-165.40000000000	2339899.5000000
-165.30000000000	2346096.0000000
-165.20000000000	2352267.0000000
-165.10000000000	2358410.7500000
-165.00000000000	2364529.5000000
-164.90000000000	2370621.2500000
-164.80000000000	2376686.5000000
-164.70000000000	2382726.5000000
-164.60000000000	2388739.5000000
-164.50000000000	2394726.5000000
-164.40000000000	2400688.2500000
-164.30000000000	2406622.2500000
-164.20000000000	2412531.2500000
-164.10000000000	2418419.7500000
-164.00000000000	2424285.5000000
-163.90000000000	2429989.7500000
-163.80000000000	2435659.5000000
-163.70000000000	2441303.0000000
-163.60000000000	2446914.2500000
-163.50000000000	2452494.0000000
-163.40000000000	2458042.2500000
