#Parameters = {C_OD=21; C_ext=900; R=7.6; penetration=55}
#"Z / mm"	"e_Z (Z)"
#------------------
-117.20000000000	-227553.81250000
-117.10000000000	-230157.43750000
-117.00000000000	-232783.78125000
-116.90000000000	-235432.81250000
-116.80000000000	-238104.56250000
-116.70000000000	-240799.20312500
-116.60000000000	-243516.34375000
-116.50000000000	-246256.18750000
-116.40000000000	-249018.71875000
-116.30000000000	-251803.95312500
-116.20000000000	-254612.12500000
-116.10000000000	-257442.75000000
-116.00000000000	-260296.09375000
-115.90000000000	-263206.15625000
-115.80000000000	-266152.37500000
-115.70000000000	-269134.93750000
-115.60000000000	-272153.50000000
-115.50000000000	-275208.21875000
-115.40000000000	-278299.00000000
-115.30000000000	-281426.00000000
-115.20000000000	-284589.40625000
-115.10000000000	-287788.71875000
-115.00000000000	-291024.12500000
-114.90000000000	-294295.71875000
-114.80000000000	-297603.50000000
-114.70000000000	-300947.68750000
-114.60000000000	-304327.75000000
-114.50000000000	-307743.96875000
-114.40000000000	-311196.31250000
-114.30000000000	-314684.84375000
-114.20000000000	-318209.78125000
-114.10000000000	-321770.65625000
-114.00000000000	-325367.65625000
-113.90000000000	-329007.68750000
-113.80000000000	-332688.71875000
-113.70000000000	-336411.12500000
-113.60000000000	-340174.28125000
-113.50000000000	-343978.50000000
-113.40000000000	-347823.75000000
-113.30000000000	-351710.03125000
-113.20000000000	-355637.75000000
-113.10000000000	-359606.09375000
-113.00000000000	-363615.56250000
-112.90000000000	-367666.09375000
-112.80000000000	-371757.59375000
-112.70000000000	-375890.56250000
-112.60000000000	-380064.21875000
-112.50000000000	-384278.90625000
-112.40000000000	-388534.62500000
-112.30000000000	-392831.43750000
-112.20000000000	-397169.59375000
-112.10000000000	-401548.53125000
-112.00000000000	-405968.46875000
-111.90000000000	-410452.75000000
-111.80000000000	-414987.50000000
-111.70000000000	-419573.09375000
-111.60000000000	-424208.75000000
-111.50000000000	-428894.96875000
-111.40000000000	-433631.68750000
-111.30000000000	-438418.84375000
-111.20000000000	-443256.87500000
-111.10000000000	-448145.00000000
-111.00000000000	-453083.62500000
-110.90000000000	-458072.75000000
-110.80000000000	-463112.31250000
-110.70000000000	-468202.81250000
-110.60000000000	-473343.34375000
-110.50000000000	-478534.37500000
