#
#"Z / mm"	"e_Z (Z)"
#------------------
-30.700000000000	6954126.0000000
-30.600000000000	6951510.5000000
-30.500000000000	6948693.5000000
-30.400000000000	6945679.0000000
-30.300000000000	6942466.0000000
-30.200000000000	6939051.5000000
-30.100000000000	6935438.0000000
-30.000000000000	6931626.5000000
-29.900000000000	6927616.5000000
-29.800000000000	6923404.0000000
-29.700000000000	6918986.0000000
-29.600000000000	6914366.0000000
-29.500000000000	6909538.0000000
-29.400000000000	6904508.0000000
-29.300000000000	6899272.0000000
-29.200000000000	6893832.5000000
-29.100000000000	6888188.0000000
-29.000000000000	6882339.0000000
-28.900000000000	6876285.0000000
-28.800000000000	6870028.0000000
-28.700000000000	6863562.0000000
-28.600000000000	6856889.0000000
-28.500000000000	6850011.0000000
-28.400000000000	6842926.5000000
-28.300000000000	6835637.0000000
-28.200000000000	6828143.5000000
-28.100000000000	6820444.0000000
-28.000000000000	6812540.0000000
-27.900000000000	6804432.5000000
-27.800000000000	6796115.0000000
-27.700000000000	6787583.0000000
-27.600000000000	6778837.5000000
-27.500000000000	6769878.5000000
-27.400000000000	6760707.0000000
-27.300000000000	6751322.5000000
-27.200000000000	6741724.0000000
-27.100000000000	6731912.0000000
-27.000000000000	6721888.0000000
-26.900000000000	6711648.5000000
-26.800000000000	6701197.0000000
-26.700000000000	6690531.0000000
-26.600000000000	6679653.5000000
-26.500000000000	6668561.0000000
-26.400000000000	6657255.5000000
-26.300000000000	6645737.5000000
-26.200000000000	6634006.0000000
-26.100000000000	6622060.0000000
-26.000000000000	6609901.5000000
-25.900000000000	6597524.0000000
-25.800000000000	6584925.5000000
-25.700000000000	6572107.0000000
-25.600000000000	6559066.0000000
-25.500000000000	6545806.5000000
-25.400000000000	6532325.0000000
-25.300000000000	6518622.5000000
-25.200000000000	6504702.0000000
-25.100000000000	6490562.0000000
-25.000000000000	6476202.5000000
-24.900000000000	6461622.5000000
-24.800000000000	6446821.5000000
-24.700000000000	6431802.0000000
-24.600000000000	6416561.5000000
-24.500000000000	6401101.5000000
-24.400000000000	6385422.0000000
-24.300000000000	6369520.5000000
-24.200000000000	6353400.5000000
-24.100000000000	6337060.5000000
-24.000000000000	6320499.5000000
-23.900000000000	6303709.5000000
-23.800000000000	6286698.5000000
-23.700000000000	6269469.5000000
-23.600000000000	6252020.0000000
-23.500000000000	6234351.0000000
-23.400000000000	6216462.0000000
-23.300000000000	6198353.0000000
-23.200000000000	6180025.0000000
-23.100000000000	6161476.5000000
-23.000000000000	6142708.5000000
-22.900000000000	6123720.5000000
-22.800000000000	6104512.5000000
-22.700000000000	6085088.5000000
-22.600000000000	6065458.5000000
-22.500000000000	6045609.5000000
-22.400000000000	6025542.0000000
-22.300000000000	6005255.0000000
-22.200000000000	5984749.5000000
-22.100000000000	5964025.0000000
-22.000000000000	5943081.0000000
-21.900000000000	5921903.5000000
-21.800000000000	5900522.0000000
-21.700000000000	5878939.0000000
-21.600000000000	5857154.0000000
-21.500000000000	5835168.0000000
-21.400000000000	5812980.0000000
-21.300000000000	5790590.0000000
-21.200000000000	5767998.0000000
-21.100000000000	5745204.5000000
-21.000000000000	5722212.5000000
-20.900000000000	5699015.5000000
-20.800000000000	5675617.5000000
-20.700000000000	5652012.0000000
-20.600000000000	5628204.0000000
-20.500000000000	5604188.0000000
-20.400000000000	5579969.0000000
-20.300000000000	5555547.0000000
-20.200000000000	5530918.5000000
-20.100000000000	5506086.0000000
-20.000000000000	5481049.5000000
-19.900000000000	5455812.5000000
-19.800000000000	5430409.5000000
-19.700000000000	5404841.0000000
-19.600000000000	5379106.0000000
-19.500000000000	5353204.0000000
-19.400000000000	5327136.5000000
-19.300000000000	5300903.5000000
-19.200000000000	5274504.0000000
-19.100000000000	5247937.0000000
-19.000000000000	5221204.5000000
-18.900000000000	5194315.0000000
-18.800000000000	5167262.5000000
-18.700000000000	5140041.0000000
-18.600000000000	5112651.0000000
-18.500000000000	5085090.5000000
-18.400000000000	5057362.0000000
-18.300000000000	5029464.5000000
-18.200000000000	5001397.5000000
-18.100000000000	4973162.0000000
-18.000000000000	4944756.5000000
-17.900000000000	4916196.0000000
-17.800000000000	4887526.5000000
-17.700000000000	4858748.5000000
-17.600000000000	4829862.0000000
-17.500000000000	4800867.0000000
-17.400000000000	4771763.0000000
-17.300000000000	4742550.0000000
-17.200000000000	4713229.5000000
-17.100000000000	4683800.0000000
-17.000000000000	4654260.5000000
-16.900000000000	4624610.5000000
-16.800000000000	4594844.0000000
-16.700000000000	4564962.5000000
-16.600000000000	4534964.5000000
-16.500000000000	4504850.5000000
-16.400000000000	4474620.5000000
-16.300000000000	4444275.0000000
-16.200000000000	4413814.0000000
-16.100000000000	4383235.5000000
-16.000000000000	4352555.5000000
-15.900000000000	4321844.5000000
-15.800000000000	4291085.5000000
-15.700000000000	4260275.5000000
-15.600000000000	4229417.0000000
-15.500000000000	4198510.5000000
-15.400000000000	4167553.7500000
-15.300000000000	4136548.7500000
-15.200000000000	4105456.2500000
-15.100000000000	4074317.0000000
-15.000000000000	4043134.7500000
-14.900000000000	4011911.5000000
-14.800000000000	3980645.7500000
-14.700000000000	3949339.0000000
-14.600000000000	3917989.7500000
-14.500000000000	3886598.2500000
-14.400000000000	3855165.2500000
-14.300000000000	3823690.7500000
-14.200000000000	3792174.0000000
-14.100000000000	3760615.5000000
-14.000000000000	3729020.7500000
-13.900000000000	3697457.7500000
-13.800000000000	3665909.0000000
-13.700000000000	3634373.2500000
-13.600000000000	3602850.0000000
-13.500000000000	3571340.0000000
-13.400000000000	3539844.2500000
-13.300000000000	3508361.0000000
-13.200000000000	3476890.7500000
-13.100000000000	3445434.0000000
-13.000000000000	3414055.7500000
-12.900000000000	3382560.5000000
-12.800000000000	3351160.7500000
-12.700000000000	3319791.0000000
-12.600000000000	3288451.5000000
-12.500000000000	3257142.2500000
-12.400000000000	3225863.2500000
-12.300000000000	3194614.7500000
-12.200000000000	3163397.0000000
-12.100000000000	3132208.7500000
-12.000000000000	3101050.7500000
-11.900000000000	3069921.5000000
-11.800000000000	3038864.0000000
-11.700000000000	3007878.5000000
-11.600000000000	2976964.7500000
-11.500000000000	2946123.0000000
-11.400000000000	2915353.0000000
-11.300000000000	2884655.0000000
-11.200000000000	2854028.7500000
-11.100000000000	2823475.0000000
-11.000000000000	2792992.5000000
-10.900000000000	2762582.0000000
-10.800000000000	2732243.2500000
-10.700000000000	2701977.2500000
-10.600000000000	2671798.2500000
-10.500000000000	2641696.2500000
-10.400000000000	2611671.5000000
-10.300000000000	2581722.7500000
-10.200000000000	2551850.7500000
-10.100000000000	2522053.7500000
-10.000000000000	2492334.2500000
-9.9000000000000	2462715.0000000
-9.8000000000000	2433200.0000000
-9.7000000000000	2403788.0000000
-9.6000000000000	2374480.2500000
-9.5000000000000	2345276.2500000
-9.4000000000000	2316176.2500000
-9.3000000000000	2287180.0000000
-9.2000000000000	2258275.2500000
-9.1000000000000	2229469.7500000
-9.0000000000000	2200768.7500000
-8.9000000000000	2172171.5000000
-8.8000000000000	2143679.0000000
-8.7000000000000	2115291.0000000
-8.6000000000000	2087007.0000000
-8.5000000000000	2058827.2500000
-8.4000000000000	2030751.0000000
-8.3000000000000	2002780.2500000
-8.2000000000000	1974912.5000000
-8.1000000000000	1947150.1250000
-8.0000000000000	1919504.8750000
-7.9000000000000	1891969.7500000
-7.8000000000000	1864544.3750000
-7.7000000000000	1837228.7500000
-7.6000000000000	1810022.7500000
-7.5000000000000	1782926.7500000
-7.4000000000000	1755941.0000000
-7.3000000000000	1729064.6250000
-7.2000000000000	1702297.7500000
-7.1000000000000	1675641.1250000
-7.0000000000000	1649091.5000000
-6.9000000000000	1622647.5000000
-6.8000000000000	1596312.0000000
-6.7000000000000	1570085.0000000
-6.6000000000000	1543966.7500000
-6.5000000000000	1517956.7500000
-6.4000000000000	1492052.5000000
-6.3000000000000	1466246.7500000
-6.2000000000000	1440545.3750000
-6.1000000000000	1414948.8750000
-6.0000000000000	1389457.3750000
-5.9000000000000	1364070.1250000
-5.8000000000000	1338788.0000000
-5.7000000000000	1313610.2500000
-5.6000000000000	1288537.6250000
-5.5000000000000	1263569.5000000
-5.4000000000000	1238706.1250000
-5.3000000000000	1213966.1250000
-5.2000000000000	1189324.6250000
-5.1000000000000	1164765.8750000
-5.0000000000000	1140290.0000000
-4.9000000000000	1115896.0000000
-4.8000000000000	1091585.2500000
-4.7000000000000	1067356.7500000
-4.6000000000000	1043211.3750000
-4.5000000000000	1019148.3750000
-4.4000000000000	995168.00000000
-4.3000000000000	971270.18750000
-4.2000000000000	947454.87500000
-4.1000000000000	923722.43750000
-4.0000000000000	900072.43750000
-3.9000000000000	876505.25000000
-3.8000000000000	853020.50000000
-3.7000000000000	829618.50000000
-3.6000000000000	806299.06250000
-3.5000000000000	783060.56250000
-3.4000000000000	759894.31250000
-3.3000000000000	736785.87500000
-3.2000000000000	713735.12500000
-3.1000000000000	690742.31250000
-3.0000000000000	667807.06250000
-2.9000000000000	644929.62500000
-2.8000000000000	622110.12500000
-2.7000000000000	599348.25000000
-2.6000000000000	576644.18750000
-2.5000000000000	553997.81250000
-2.4000000000000	531409.25000000
-2.3000000000000	508878.50000000
-2.2000000000000	486405.43750000
-2.1000000000000	463990.06250000
-2.0000000000000	441632.56250000
-1.9000000000000	419332.90625000
-1.8000000000000	397090.90625000
-1.7000000000000	374887.06250000
-1.6000000000000	352688.81250000
-1.5000000000000	330508.75000000
-1.4000000000000	308346.68750000
-1.3000000000000	286202.75000000
-1.2000000000000	264076.90625000
-1.1000000000000	241969.04687500
-1.0000000000000	219879.34375000
-0.89999999999999	197807.65625000
-0.80000000000000	175754.12500000
-0.69999999999999	153718.64062500
-0.59999999999999	131701.21875000
-0.50000000000000	109701.84375000
-0.39999999999999	87720.562500000
-0.30000000000000	65757.351562500
-0.19999999999999	43812.273437500
-0.099999999999994	21885.179687500
0.00000000000000	23.801372528076
0.10000000000001	-21885.179687500
0.20000000000000	-43812.273437500
0.30000000000001	-65757.351562500
0.40000000000001	-87720.562500000
0.50000000000000	-109701.84375000
0.60000000000001	-131701.21875000
0.70000000000000	-153718.64062500
0.80000000000001	-175754.12500000
0.90000000000001	-197807.65625000
1.0000000000000	-219879.34375000
1.1000000000000	-241969.04687500
1.2000000000000	-264076.90625000
1.3000000000000	-286202.75000000
1.4000000000000	-308346.68750000
1.5000000000000	-330508.75000000
1.6000000000000	-352688.81250000
1.7000000000000	-374887.06250000
1.8000000000000	-397090.90625000
1.9000000000000	-419332.90625000
2.0000000000000	-441632.56250000
2.1000000000000	-463990.06250000
2.2000000000000	-486405.43750000
2.3000000000000	-508878.50000000
2.4000000000000	-531409.25000000
2.5000000000000	-553997.81250000
2.6000000000000	-576644.18750000
2.7000000000000	-599348.25000000
2.8000000000000	-622110.12500000
2.9000000000000	-644929.62500000
3.0000000000000	-667807.06250000
3.1000000000000	-690742.31250000
3.2000000000000	-713735.12500000
3.3000000000000	-736785.87500000
3.4000000000000	-759894.31250000
3.5000000000000	-783060.56250000
3.6000000000000	-806299.06250000
3.7000000000000	-829618.50000000
3.8000000000000	-853020.50000000
3.9000000000000	-876505.25000000
4.0000000000000	-900072.43750000
4.1000000000000	-923722.43750000
4.2000000000000	-947454.87500000
4.3000000000000	-971270.18750000
4.4000000000000	-995168.00000000
4.5000000000000	-1019148.3750000
4.6000000000000	-1043211.3750000
4.7000000000000	-1067356.7500000
4.8000000000000	-1091585.2500000
4.9000000000000	-1115896.0000000
5.0000000000000	-1140290.0000000
5.1000000000000	-1164765.8750000
5.2000000000000	-1189324.6250000
5.3000000000000	-1213966.1250000
5.4000000000000	-1238706.1250000
5.5000000000000	-1263569.5000000
5.6000000000000	-1288537.6250000
5.7000000000000	-1313610.2500000
5.8000000000000	-1338788.0000000
5.9000000000000	-1364070.1250000
6.0000000000000	-1389457.3750000
6.1000000000000	-1414948.8750000
6.2000000000000	-1440545.3750000
6.3000000000000	-1466246.7500000
6.4000000000000	-1492052.5000000
6.5000000000000	-1517956.7500000
6.6000000000000	-1543966.7500000
6.7000000000000	-1570085.0000000
6.8000000000000	-1596312.0000000
6.9000000000000	-1622647.5000000
7.0000000000000	-1649091.5000000
7.1000000000000	-1675641.1250000
7.2000000000000	-1702297.7500000
7.3000000000000	-1729064.6250000
7.4000000000000	-1755941.0000000
7.5000000000000	-1782926.7500000
7.6000000000000	-1810022.7500000
7.7000000000000	-1837228.7500000
7.8000000000000	-1864544.3750000
7.9000000000000	-1891969.7500000
8.0000000000000	-1919504.8750000
8.1000000000000	-1947150.1250000
8.2000000000000	-1974912.5000000
8.3000000000000	-2002780.2500000
8.4000000000000	-2030751.0000000
8.5000000000000	-2058827.2500000
8.6000000000000	-2087007.0000000
8.7000000000000	-2115291.0000000
8.8000000000000	-2143679.0000000
8.9000000000000	-2172171.5000000
9.0000000000000	-2200768.7500000
9.1000000000000	-2229469.7500000
9.2000000000000	-2258275.2500000
9.3000000000000	-2287180.0000000
9.4000000000000	-2316176.2500000
9.5000000000000	-2345276.2500000
9.6000000000000	-2374480.2500000
9.7000000000000	-2403788.0000000
9.8000000000000	-2433200.0000000
9.9000000000000	-2462715.0000000
10.000000000000	-2492334.2500000
10.100000000000	-2522053.7500000
10.200000000000	-2551850.7500000
10.300000000000	-2581722.7500000
10.400000000000	-2611671.5000000
10.500000000000	-2641696.2500000
10.600000000000	-2671798.2500000
10.700000000000	-2701977.2500000
10.800000000000	-2732243.2500000
10.900000000000	-2762582.0000000
11.000000000000	-2792992.5000000
11.100000000000	-2823475.0000000
11.200000000000	-2854028.7500000
11.300000000000	-2884655.0000000
11.400000000000	-2915353.0000000
11.500000000000	-2946123.0000000
11.600000000000	-2976964.7500000
11.700000000000	-3007878.5000000
11.800000000000	-3038864.0000000
11.900000000000	-3069921.5000000
12.000000000000	-3101050.7500000
12.100000000000	-3132208.7500000
12.200000000000	-3163397.0000000
12.300000000000	-3194614.7500000
12.400000000000	-3225863.2500000
12.500000000000	-3257142.2500000
12.600000000000	-3288451.5000000
12.700000000000	-3319791.0000000
12.800000000000	-3351160.7500000
12.900000000000	-3382560.5000000
13.000000000000	-3413991.0000000
13.100000000000	-3445434.0000000
13.200000000000	-3476890.7500000
13.300000000000	-3508361.0000000
13.400000000000	-3539844.2500000
13.500000000000	-3571340.0000000
13.600000000000	-3602850.0000000
13.700000000000	-3634373.2500000
13.800000000000	-3665909.0000000
13.900000000000	-3697457.7500000
14.000000000000	-3729020.7500000
14.100000000000	-3760615.5000000
14.200000000000	-3792174.0000000
14.300000000000	-3823690.7500000
14.400000000000	-3855165.2500000
14.500000000000	-3886598.2500000
14.600000000000	-3917989.7500000
14.700000000000	-3949339.0000000
14.800000000000	-3980645.7500000
14.900000000000	-4011911.5000000
15.000000000000	-4043134.7500000
15.100000000000	-4074317.0000000
15.200000000000	-4105456.2500000
15.300000000000	-4136548.7500000
15.400000000000	-4167553.7500000
15.500000000000	-4198510.5000000
15.600000000000	-4229417.0000000
15.700000000000	-4260275.5000000
15.800000000000	-4291085.5000000
15.900000000000	-4321844.5000000
16.000000000000	-4352555.5000000
16.100000000000	-4383235.5000000
16.200000000000	-4413814.0000000
16.300000000000	-4444275.0000000
16.400000000000	-4474620.5000000
16.500000000000	-4504850.5000000
16.600000000000	-4534964.5000000
16.700000000000	-4564962.5000000
16.800000000000	-4594844.0000000
16.900000000000	-4624610.5000000
17.000000000000	-4654260.5000000
17.100000000000	-4683800.0000000
17.200000000000	-4713229.5000000
17.300000000000	-4742550.0000000
17.400000000000	-4771763.0000000
17.500000000000	-4800867.0000000
17.600000000000	-4829862.0000000
17.700000000000	-4858748.5000000
17.800000000000	-4887526.5000000
17.900000000000	-4916196.0000000
18.000000000000	-4944756.5000000
18.100000000000	-4973162.0000000
18.200000000000	-5001397.5000000
18.300000000000	-5029464.5000000
18.400000000000	-5057362.0000000
18.500000000000	-5085090.5000000
18.600000000000	-5112651.0000000
18.700000000000	-5140041.0000000
18.800000000000	-5167262.5000000
18.900000000000	-5194315.0000000
19.000000000000	-5221204.5000000
19.100000000000	-5247937.0000000
19.200000000000	-5274504.0000000
19.300000000000	-5300903.5000000
19.400000000000	-5327136.5000000
19.500000000000	-5353204.0000000
19.600000000000	-5379106.0000000
19.700000000000	-5404841.0000000
19.800000000000	-5430409.5000000
19.900000000000	-5455812.5000000
20.000000000000	-5480887.0000000
20.100000000000	-5506086.0000000
20.200000000000	-5530918.5000000
20.300000000000	-5555547.0000000
20.400000000000	-5579969.0000000
20.500000000000	-5604188.0000000
20.600000000000	-5628204.0000000
20.700000000000	-5652012.0000000
20.800000000000	-5675617.5000000
20.900000000000	-5699015.5000000
21.000000000000	-5722212.5000000
21.100000000000	-5745204.5000000
21.200000000000	-5767998.0000000
21.300000000000	-5790590.0000000
21.400000000000	-5812980.0000000
21.500000000000	-5835168.0000000
21.600000000000	-5857154.0000000
21.700000000000	-5878939.0000000
21.800000000000	-5900522.0000000
21.900000000000	-5921903.5000000
22.000000000000	-5943081.0000000
22.100000000000	-5964025.0000000
22.200000000000	-5984749.5000000
22.300000000000	-6005255.0000000
22.400000000000	-6025542.0000000
22.500000000000	-6045609.5000000
22.600000000000	-6065458.5000000
22.700000000000	-6085088.5000000
22.800000000000	-6104512.5000000
22.900000000000	-6123720.5000000
23.000000000000	-6142708.5000000
23.100000000000	-6161476.5000000
23.200000000000	-6180025.0000000
23.300000000000	-6198353.0000000
23.400000000000	-6216462.0000000
23.500000000000	-6234351.0000000
23.600000000000	-6252020.0000000
23.700000000000	-6269469.5000000
23.800000000000	-6286698.5000000
23.900000000000	-6303709.5000000
24.000000000000	-6320499.5000000
24.100000000000	-6337060.5000000
24.200000000000	-6353400.5000000
24.300000000000	-6369520.5000000
24.400000000000	-6385422.0000000
24.500000000000	-6401101.5000000
24.600000000000	-6416561.5000000
24.700000000000	-6431802.0000000
24.800000000000	-6446821.5000000
24.900000000000	-6461622.5000000
25.000000000000	-6476202.5000000
25.100000000000	-6490562.0000000
25.200000000000	-6504702.0000000
25.300000000000	-6518622.5000000
25.400000000000	-6532325.0000000
25.500000000000	-6545806.5000000
25.600000000000	-6559066.0000000
25.700000000000	-6572107.0000000
25.800000000000	-6584925.5000000
25.900000000000	-6597524.0000000
26.000000000000	-6609901.5000000
26.100000000000	-6622060.0000000
26.200000000000	-6634006.0000000
26.300000000000	-6645737.5000000
26.400000000000	-6657255.5000000
26.500000000000	-6668561.0000000
26.600000000000	-6679653.5000000
26.700000000000	-6690531.0000000
26.800000000000	-6701197.0000000
26.900000000000	-6711648.5000000
27.000000000000	-6721888.0000000
27.100000000000	-6731912.0000000
27.200000000000	-6741724.0000000
27.300000000000	-6751322.5000000
27.400000000000	-6760707.0000000
27.500000000000	-6769878.5000000
27.600000000000	-6778837.5000000
27.700000000000	-6787583.0000000
27.800000000000	-6796115.0000000
27.900000000000	-6804432.5000000
28.000000000000	-6812540.0000000
28.100000000000	-6820444.0000000
28.200000000000	-6828143.5000000
28.300000000000	-6835637.0000000
28.400000000000	-6842926.5000000
28.500000000000	-6850011.0000000
28.600000000000	-6856889.0000000
28.700000000000	-6863562.0000000
28.800000000000	-6870028.0000000
28.900000000000	-6876285.0000000
29.000000000000	-6882339.0000000
29.100000000000	-6888188.0000000
29.200000000000	-6893832.5000000
29.300000000000	-6899272.0000000
29.400000000000	-6904508.0000000
29.500000000000	-6909538.0000000
29.600000000000	-6914366.0000000
29.700000000000	-6918986.0000000
29.800000000000	-6923404.0000000
29.900000000000	-6927616.5000000
30.000000000000	-6931626.5000000
30.100000000000	-6935438.0000000
30.200000000000	-6939051.5000000
30.300000000000	-6942466.0000000
30.400000000000	-6945679.0000000
30.500000000000	-6948693.5000000
30.600000000000	-6951510.5000000
30.700000000000	-6954126.0000000
30.800000000000	-6956543.0000000
30.900000000000	-6958758.0000000
31.000000000000	-6960776.0000000
31.100000000000	-6962593.5000000
31.200000000000	-6964211.5000000
31.300000000000	-6965630.5000000
31.400000000000	-6966847.0000000
31.500000000000	-6967864.5000000
31.600000000000	-6968682.5000000
31.700000000000	-6969302.5000000
31.800000000000	-6969724.5000000
31.900000000000	-6969945.0000000
32.000000000000	-6969968.5000000
32.100000000000	-6969801.5000000
32.200000000000	-6969436.0000000
32.300000000000	-6968869.0000000
32.400000000000	-6968103.0000000
32.500000000000	-6967138.0000000
32.600000000000	-6965974.0000000
32.700000000000	-6964609.0000000
32.800000000000	-6963045.0000000
32.900000000000	-6961281.0000000
33.000000000000	-6959315.5000000
33.100000000000	-6957151.0000000
33.200000000000	-6954787.0000000
33.300000000000	-6952225.0000000
33.400000000000	-6949463.5000000
33.500000000000	-6946504.0000000
33.600000000000	-6943345.0000000
33.700000000000	-6939986.5000000
33.800000000000	-6936429.0000000
33.900000000000	-6932673.5000000
34.000000000000	-6928719.5000000
34.100000000000	-6924570.5000000
34.200000000000	-6920216.5000000
34.300000000000	-6915658.0000000
34.400000000000	-6910895.0000000
34.500000000000	-6905927.5000000
34.600000000000	-6900755.0000000
34.700000000000	-6895377.5000000
34.800000000000	-6889795.0000000
34.900000000000	-6884010.0000000
35.000000000000	-6878018.0000000
35.100000000000	-6871824.0000000
35.200000000000	-6865423.5000000
35.300000000000	-6858821.5000000
35.400000000000	-6852015.5000000
35.500000000000	-6845004.0000000
35.600000000000	-6837791.0000000
35.700000000000	-6830374.0000000
35.800000000000	-6822753.5000000
35.900000000000	-6814929.0000000
36.000000000000	-6806900.5000000
36.100000000000	-6798657.5000000
36.200000000000	-6790203.0000000
36.300000000000	-6781538.5000000
36.400000000000	-6772662.5000000
36.500000000000	-6763576.0000000
36.600000000000	-6754279.5000000
36.700000000000	-6744771.5000000
36.800000000000	-6735061.0000000
36.900000000000	-6725139.0000000
37.000000000000	-6715005.0000000
37.100000000000	-6704662.5000000
37.200000000000	-6694105.5000000
37.300000000000	-6683338.5000000
37.400000000000	-6672360.0000000
37.500000000000	-6661169.0000000
37.600000000000	-6649769.0000000
37.700000000000	-6638155.5000000
37.800000000000	-6626331.5000000
37.900000000000	-6614296.0000000
38.000000000000	-6602047.0000000
38.100000000000	-6589581.5000000
38.200000000000	-6576898.5000000
38.300000000000	-6564003.0000000
38.400000000000	-6550890.5000000
38.500000000000	-6537564.5000000
38.600000000000	-6524023.5000000
38.700000000000	-6510266.5000000
38.800000000000	-6496295.5000000
38.900000000000	-6482109.5000000
39.000000000000	-6467708.5000000
39.100000000000	-6453094.5000000
39.200000000000	-6438263.0000000
39.300000000000	-6423219.0000000
39.400000000000	-6407962.0000000
39.500000000000	-6392490.5000000
39.600000000000	-6376803.5000000
39.700000000000	-6360899.5000000
39.800000000000	-6344781.0000000
39.900000000000	-6328445.5000000
40.000000000000	-6311894.5000000
40.100000000000	-6295133.5000000
40.200000000000	-6278161.0000000
40.300000000000	-6260977.5000000
40.400000000000	-6243584.5000000
40.500000000000	-6225982.5000000
40.600000000000	-6208169.0000000
40.700000000000	-6190146.0000000
40.800000000000	-6171913.0000000
40.900000000000	-6153471.0000000
41.000000000000	-6134822.5000000
41.100000000000	-6115965.5000000
41.200000000000	-6096901.5000000
41.300000000000	-6077629.0000000
41.400000000000	-6058148.5000000
41.500000000000	-6038460.5000000
41.600000000000	-6018564.5000000
41.700000000000	-5998460.0000000
41.800000000000	-5978148.0000000
41.900000000000	-5957628.5000000
42.000000000000	-5936902.5000000
42.100000000000	-5915989.0000000
42.200000000000	-5894883.5000000
42.300000000000	-5873588.5000000
42.400000000000	-5852103.0000000
42.500000000000	-5830427.0000000
42.600000000000	-5808562.0000000
42.700000000000	-5786504.0000000
42.800000000000	-5764257.0000000
42.900000000000	-5741818.0000000
43.000000000000	-5719193.5000000
43.100000000000	-5696385.5000000
43.200000000000	-5673398.0000000
43.300000000000	-5650232.0000000
43.400000000000	-5626886.0000000
43.500000000000	-5603360.0000000
43.600000000000	-5579654.5000000
43.700000000000	-5555769.5000000
43.800000000000	-5531704.5000000
43.900000000000	-5507460.5000000
44.000000000000	-5483038.0000000
44.100000000000	-5458458.5000000
44.200000000000	-5433728.0000000
44.300000000000	-5408849.0000000
44.400000000000	-5383821.0000000
44.500000000000	-5358643.5000000
44.600000000000	-5333318.0000000
44.700000000000	-5307842.0000000
44.800000000000	-5282217.5000000
44.900000000000	-5256443.0000000
45.000000000000	-5230520.0000000
45.100000000000	-5204452.5000000
45.200000000000	-5178253.0000000
45.300000000000	-5151923.0000000
45.400000000000	-5125462.0000000
45.500000000000	-5098872.0000000
45.600000000000	-5072150.0000000
45.700000000000	-5045296.5000000
45.800000000000	-5018313.5000000
45.900000000000	-4991198.5000000
46.000000000000	-4963953.5000000
46.100000000000	-4936576.0000000
46.200000000000	-4909110.5000000
46.300000000000	-4881558.0000000
46.400000000000	-4853917.0000000
46.500000000000	-4826191.0000000
46.600000000000	-4798376.5000000
46.700000000000	-4770474.5000000
46.800000000000	-4742486.0000000
46.900000000000	-4714409.5000000
47.000000000000	-4686245.5000000
47.100000000000	-4658000.5000000
47.200000000000	-4629687.0000000
47.300000000000	-4601308.0000000
47.400000000000	-4572863.0000000
47.500000000000	-4544352.5000000
47.600000000000	-4515777.5000000
47.700000000000	-4487133.5000000
47.800000000000	-4458426.0000000
47.900000000000	-4429650.0000000
48.000000000000	-4400810.0000000
48.100000000000	-4371904.0000000
48.200000000000	-4342972.5000000
48.300000000000	-4314025.5000000
48.400000000000	-4285062.5000000
48.500000000000	-4256083.5000000
48.600000000000	-4227090.0000000
48.700000000000	-4198079.0000000
48.800000000000	-4169053.5000000
48.900000000000	-4140011.2500000
49.000000000000	-4110954.0000000
49.100000000000	-4081890.2500000
49.200000000000	-4052834.2500000
49.300000000000	-4023782.7500000
49.400000000000	-3994735.2500000
49.500000000000	-3965691.7500000
49.600000000000	-3936653.5000000
49.700000000000	-3907616.2500000
49.800000000000	-3878584.7500000
49.900000000000	-3849557.5000000
50.000000000000	-3820533.7500000
50.100000000000	-3791489.5000000
50.200000000000	-3762490.7500000
50.300000000000	-3733551.7500000
50.400000000000	-3704670.0000000
50.500000000000	-3675849.0000000
50.600000000000	-3647087.0000000
50.700000000000	-3618383.0000000
50.800000000000	-3589738.2500000
50.900000000000	-3561153.2500000
51.000000000000	-3532626.7500000
51.100000000000	-3504159.7500000
51.200000000000	-3475750.7500000
51.300000000000	-3447408.0000000
51.400000000000	-3419159.2500000
51.500000000000	-3390975.0000000
51.600000000000	-3362856.2500000
51.700000000000	-3334799.5000000
51.800000000000	-3306808.7500000
51.900000000000	-3278881.2500000
52.000000000000	-3251019.2500000
52.100000000000	-3223204.5000000
52.200000000000	-3195496.2500000
52.300000000000	-3167906.2500000
52.400000000000	-3140432.2500000
52.500000000000	-3113075.5000000
52.600000000000	-3085834.7500000
52.700000000000	-3058710.5000000
52.800000000000	-3031704.0000000
52.900000000000	-3004813.2500000
53.000000000000	-2978040.7500000
53.100000000000	-2951380.0000000
53.200000000000	-2924829.2500000
53.300000000000	-2898391.0000000
53.400000000000	-2872063.0000000
53.500000000000	-2845847.2500000
53.600000000000	-2819742.5000000
53.700000000000	-2793748.5000000
53.800000000000	-2767866.7500000
53.900000000000	-2742095.2500000
54.000000000000	-2716445.2500000
54.100000000000	-2690962.0000000
54.200000000000	-2665623.0000000
54.300000000000	-2640431.0000000
54.400000000000	-2615384.2500000
54.500000000000	-2590484.0000000
54.600000000000	-2565729.7500000
54.700000000000	-2541118.7500000
54.800000000000	-2516626.7500000
54.900000000000	-2492281.2500000
55.000000000000	-2468085.0000000
55.100000000000	-2444036.0000000
55.200000000000	-2420133.5000000
55.300000000000	-2396380.2500000
55.400000000000	-2372773.5000000
55.500000000000	-2349315.5000000
55.600000000000	-2326004.7500000
55.700000000000	-2302841.2500000
55.800000000000	-2279825.7500000
